CF_Scaffold_ID,CF_Scaffold_SMILES,NATx_SMILES,NATx_ID,Substructure_SMILES,Chemotype
F188,c1ccc(CN2CCCC2)cc1,OC[C@@H]1CC[C@H](c2nnnn2C2CC2)N1Cc1cccc(F)c1,NAT299-644918,c1ccc(CN2CCCC2)cc1,299
F188,c1ccc(CN2CCCC2)cc1,Cc1cccc(C)c1-n1nnnc1[C@H]1CC[C@@H](CO)N1Cc1ccccc1,NAT299-644934,c1ccc(CN2CCCC2)cc1,299
F188,c1ccc(CN2CCCC2)cc1,Cc1cccc(C)c1-n1nnnc1[C@H]1CC[C@@H](CO)N1Cc1cccc(F)c1,NAT299-644959,c1ccc(CN2CCCC2)cc1,299
F188,c1ccc(CN2CCCC2)cc1,Cc1cccc(C)c1-n1nnnc1[C@H]1CC[C@@H](CO)N1C(=O)c1ccccc1,NAT299-644973,c1ccc(CN2CCCC2)cc1,299
F188,c1ccc(CN2CCCC2)cc1,CC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631865,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CCC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631866,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)C1CC1,NAT304-631867,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,COCC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631868,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)CC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631869,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)c1ccno1,NAT304-631870,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)C1CCCC1,NAT304-631871,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)(C)CC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631872,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)c1ccccc1,NAT304-631873,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)c1cncnc1,NAT304-631874,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)c1nccs1,NAT304-631875,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)C1CCOCC1,NAT304-631876,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1cc(C(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccc(OC(F)(F)F)cc3)n2)n(C)n1,NAT304-631877,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1noc(C)c1C(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631878,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(COc1ccccc1)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631879,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)c1ccncc1,NAT304-631880,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)c1cccnc1,NAT304-631881,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)c1cnccn1,NAT304-631882,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1cccc(C(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccc(OC(F)(F)F)cc3)n2)c1,NAT304-631883,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CS(=O)(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631884,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)c3ccccc3)no2)N1Cc1ccc(OC(F)(F)F)cc1,NAT304-631885,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)c3ccc(F)cc3)no2)N1Cc1ccc(OC(F)(F)F)cc1,NAT304-631886,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1noc(C)c1S(=O)(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631887,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)C3CC3)no2)N1Cc1ccc(OC(F)(F)F)cc1,NAT304-631888,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)c3cccnc3)no2)N1Cc1ccc(OC(F)(F)F)cc1,NAT304-631889,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cn1cc(S(=O)(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccc(OC(F)(F)F)cc3)n2)cn1,NAT304-631890,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)NC1CC1,NAT304-631891,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CCCNC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631892,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)NC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631893,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)NC1CCCC1,NAT304-631894,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)Nc1ccccc1,NAT304-631895,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)Nc1ccc(F)cc1,NAT304-631896,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,COc1cccc(NC(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccc(OC(F)(F)F)cc3)n2)c1,NAT304-631897,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1)Nc1ccc(F)c(F)c1,NAT304-631898,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CN1CCC(NCc2noc([C@@H]3CCC(=O)N3Cc3ccc(OC(F)(F)F)cc3)n2)CC1,NAT304-631899,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNC3CCC(F)(F)CC3)no2)N1Cc1ccc(OC(F)(F)F)cc1,NAT304-631900,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)(C)CNCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631901,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNC3CCOCC3)no2)N1Cc1ccc(OC(F)(F)F)cc1,NAT304-631902,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)NCc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631903,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CN(C)Cc1noc([C@@H]2CCC(=O)N2Cc2ccc(OC(F)(F)F)cc2)n1,NAT304-631904,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631906,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CCC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631907,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)C1CC1,NAT304-631908,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,COCC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631909,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)CC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631910,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)C1CCCC1,NAT304-631912,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)(C)CC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631913,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)c1ccccc1,NAT304-631914,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)c1cncnc1,NAT304-631915,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)c1nccs1,NAT304-631916,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)C1CCOCC1,NAT304-631917,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1cc(C(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccccc3F)n2)n(C)n1,NAT304-631918,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1noc(C)c1C(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631919,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(COc1ccccc1)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631920,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)c1ccncc1,NAT304-631921,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)c1cccnc1,NAT304-631922,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)c1cnccn1,NAT304-631923,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1cccc(C(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccccc3F)n2)c1,NAT304-631924,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CS(=O)(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631925,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)c3ccccc3)no2)N1Cc1ccccc1F,NAT304-631926,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)c3ccc(F)cc3)no2)N1Cc1ccccc1F,NAT304-631927,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1noc(C)c1S(=O)(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631928,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)C3CC3)no2)N1Cc1ccccc1F,NAT304-631929,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)c3cccnc3)no2)N1Cc1ccccc1F,NAT304-631930,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cn1cc(S(=O)(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccccc3F)n2)cn1,NAT304-631931,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)NC1CC1,NAT304-631932,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CCCNC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631933,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)NC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631934,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)NC1CCCC1,NAT304-631935,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)Nc1ccccc1,NAT304-631936,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)Nc1ccc(F)cc1,NAT304-631937,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,COc1cccc(NC(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccccc3F)n2)c1,NAT304-631938,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1)Nc1ccc(F)c(F)c1,NAT304-631939,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CN1CCC(NCc2noc([C@@H]3CCC(=O)N3Cc3ccccc3F)n2)CC1,NAT304-631940,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNC3CCC(F)(F)CC3)no2)N1Cc1ccccc1F,NAT304-631941,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)(C)CNCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631942,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNC3CCOCC3)no2)N1Cc1ccccc1F,NAT304-631943,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631944,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CN(C)Cc1noc([C@@H]2CCC(=O)N2Cc2ccccc2F)n1,NAT304-631945,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632029,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CCC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632030,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)C1CC1,NAT304-632031,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,COCC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632032,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)CC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632033,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)c1ccno1,NAT304-632034,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)C1CCCC1,NAT304-632035,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)(C)CC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632036,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)c1ccccc1,NAT304-632037,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)c1cncnc1,NAT304-632038,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)c1nccs1,NAT304-632039,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)C1CCOCC1,NAT304-632040,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1cc(C(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccccc3)n2)n(C)n1,NAT304-632041,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1noc(C)c1C(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632042,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(COc1ccccc1)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632043,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)c1ccncc1,NAT304-632044,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)c1cccnc1,NAT304-632045,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)c1cnccn1,NAT304-632046,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1cccc(C(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccccc3)n2)c1,NAT304-632047,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CS(=O)(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632048,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)c3ccccc3)no2)N1Cc1ccccc1,NAT304-632049,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)c3ccc(F)cc3)no2)N1Cc1ccccc1,NAT304-632050,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cc1noc(C)c1S(=O)(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632051,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)C3CC3)no2)N1Cc1ccccc1,NAT304-632052,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNS(=O)(=O)c3cccnc3)no2)N1Cc1ccccc1,NAT304-632053,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,Cn1cc(S(=O)(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccccc3)n2)cn1,NAT304-632054,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)NC1CC1,NAT304-632055,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CCCNC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632056,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)NC(=O)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632057,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)NC1CCCC1,NAT304-632058,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)Nc1ccccc1,NAT304-632059,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)Nc1ccc(F)cc1,NAT304-632060,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,COc1cccc(NC(=O)NCc2noc([C@@H]3CCC(=O)N3Cc3ccccc3)n2)c1,NAT304-632061,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C(NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1)Nc1ccc(F)c(F)c1,NAT304-632062,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CN1CCC(NCc2noc([C@@H]3CCC(=O)N3Cc3ccccc3)n2)CC1,NAT304-632063,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNC3CCC(F)(F)CC3)no2)N1Cc1ccccc1,NAT304-632064,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)(C)CNCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632065,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,O=C1CC[C@@H](c2nc(CNC3CCOCC3)no2)N1Cc1ccccc1,NAT304-632066,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC(C)NCc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632067,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CN(C)Cc1noc([C@@H]2CCC(=O)N2Cc2ccccc2)n1,NAT304-632068,c1ccc(CN2CCCC2)cc1,304
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(Cc2ccccc2O)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-628928,c1ccc(CN2CCCC2)cc1,308
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(C(=O)c2ccc(C)cc2F)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-632123,c1ccc(CN2CCCC2)cc1,308
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(C(=O)c2ccccc2)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-632124,c1ccc(CN2CCCC2)cc1,308
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(C(=O)c2ccc(C(F)(F)F)cc2)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-632125,c1ccc(CN2CCCC2)cc1,308
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(C(=O)c2ccc(OC)cc2)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-632126,c1ccc(CN2CCCC2)cc1,308
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(C(=O)c2ccc(Cl)cc2)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-632127,c1ccc(CN2CCCC2)cc1,308
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(C(=O)c2cccc(F)c2)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-632128,c1ccc(CN2CCCC2)cc1,308
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(C(=O)c2cc(F)cc(F)c2)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-632130,c1ccc(CN2CCCC2)cc1,308
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(C(=O)c2ccc(F)c(Cl)c2)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-632131,c1ccc(CN2CCCC2)cc1,308
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(C(=O)c2ccc3c(c2)OCO3)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-632132,c1ccc(CN2CCCC2)cc1,308
F188,c1ccc(CN2CCCC2)cc1,CC[C@@H]1CN(C(=O)c2cccc(C)c2)[C@H](CO)[C@@H]1CN1CCC[C@@H]1COC,NAT308-632133,c1ccc(CN2CCCC2)cc1,308
