COCONUT_Canonical_SMILES,CF_FRG,COCONUT_ID,COCONUT_NP_mol,CF_Mol,Name,IUPAC_Name,Synonyms,CAS,References,Ressource,Ressource_Ref,PubChem_ID,PubChem_CID,PubChem_Target_GI,PubChem_Target_Activity,PubChem_Target_Name,PubChem_Target_EC_Number,ChEMBL_ID_Similarity100,NP_Likeness,Dataset
CN1C(=O)c2ccc(F)cc2OC2CN(Cc3cnn(C)c3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016121,<rdkit.Chem.rdchem.Mol object at 0x784ff867c970>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b6dc0>,"13-fluoro-8-methyl-5-[(1-methyl-1H-pyrazol-4-yl)methyl]-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-[(1-methyl-1H-pyrazol-4-yl)methyl]-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799267.0,,,,,,-1.2873862282028252,COCONUT
COc1ccc(CN2CC3Oc4cc(F)ccc4C(=O)N(C)C3C2)cc1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016123,<rdkit.Chem.rdchem.Mol object at 0x784ff867c9e0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b6e30>,"13-fluoro-5-[(4-methoxyphenyl)methyl]-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-5-[(4-methoxyphenyl)methyl]-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799269.0,,,,,,-0.5468161364089923,COCONUT
COc1cccc(CN2CC3Oc4cc(F)ccc4C(=O)N(C)C3C2)c1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016152,<rdkit.Chem.rdchem.Mol object at 0x784ff867ca50>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b6ea0>,"13-fluoro-5-[(3-methoxyphenyl)methyl]-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-5-[(3-methoxyphenyl)methyl]-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799298.0,,,,,,-0.7066198330540691,COCONUT
CCCN1CC2Oc3cc(F)ccc3C(=O)N(C)C2C1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016160,<rdkit.Chem.rdchem.Mol object at 0x784ff867cac0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b6f10>,"13-fluoro-8-methyl-5-propyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-propyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799306.0,,,,,,-0.5354219361488399,COCONUT
CCC(CC)C(=O)N1CC2Oc3cc(F)ccc3C(=O)N(C)C2C1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016182,<rdkit.Chem.rdchem.Mol object at 0x784ff867cb30>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b6f80>,"5-(2-ethylbutanoyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-(2-ethylbutanoyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799328.0,,,,,,-0.4111069039160749,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CNCC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016193,<rdkit.Chem.rdchem.Mol object at 0x784ff867cba0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b6ff0>,"13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799338.0,,,,,,0.17538657123912943,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(CCC(C)(C)C)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016213,<rdkit.Chem.rdchem.Mol object at 0x784ff867cc10>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7060>,"5-(3,3-dimethylbutyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-(3,3-dimethylbutyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799358.0,,,,,,-0.4851925619400347,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(CC3CCCC3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016219,<rdkit.Chem.rdchem.Mol object at 0x784ff867cc80>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b70d0>,"5-(cyclopentylmethyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-(cyclopentylmethyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799364.0,,,,,,-0.4639737662119391,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(C3COC3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016221,<rdkit.Chem.rdchem.Mol object at 0x784ff867ccf0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7140>,"13-fluoro-8-methyl-5-(oxetan-3-yl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-(oxetan-3-yl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799366.0,,,,,,0.07331737588681896,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(S(=O)(=O)c3ccccc3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016247,<rdkit.Chem.rdchem.Mol object at 0x784ff867cd60>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b71b0>,"5-(benzenesulfonyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-(benzenesulfonyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799390.0,,,,,,-0.8879606202157999,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(C(=O)C3CC3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016389,<rdkit.Chem.rdchem.Mol object at 0x784ff867cdd0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7220>,"5-cyclopropanecarbonyl-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-cyclopropanecarbonyl-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799525.0,,,,,,-0.6391023614535818,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(S(C)(=O)=O)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016457,<rdkit.Chem.rdchem.Mol object at 0x784ff867ce40>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7290>,"13-fluoro-5-methanesulfonyl-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-5-methanesulfonyl-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799592.0,,,,,,-0.6047836507551333,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(CC3CC3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016492,<rdkit.Chem.rdchem.Mol object at 0x784ff867ceb0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7300>,"5-(cyclopropylmethyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-(cyclopropylmethyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799624.0,,,,,,-0.5076647154398619,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(C(=O)C3CCCCC3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016544,<rdkit.Chem.rdchem.Mol object at 0x784ff867cf20>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7370>,"5-cyclohexanecarbonyl-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-cyclohexanecarbonyl-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799678.0,,,,,,-0.5947219767738919,COCONUT
CC(=O)N1CCC(N2CC3Oc4cc(F)ccc4C(=O)N(C)C3C2)CC1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016571,<rdkit.Chem.rdchem.Mol object at 0x784ff867cf90>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b73e0>,"5-(1-acetylpiperidin-4-yl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-(1-acetylpiperidin-4-yl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799705.0,,,,,,-0.4702844327759539,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(C(=O)NCc3ccccc3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016595,<rdkit.Chem.rdchem.Mol object at 0x784ff867d000>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7450>,"N-benzyl-13-fluoro-8-methyl-9-oxo-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide","N-benzyl-13-fluoro-8-methyl-9-oxo-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide",[],,,zincnp,,,162799729.0,,,,,,-0.8545348520468073,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(C(=O)N3CCOCC3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016598,<rdkit.Chem.rdchem.Mol object at 0x784ff867d070>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b74c0>,"13-fluoro-8-methyl-5-(morpholine-4-carbonyl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-(morpholine-4-carbonyl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799732.0,,,,,,-0.6935250508219523,COCONUT
CCCCCCN1CC2Oc3cc(F)ccc3C(=O)N(C)C2C1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016614,<rdkit.Chem.rdchem.Mol object at 0x784ff867d0e0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7530>,"13-fluoro-5-hexyl-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-5-hexyl-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799747.0,,,,,,-0.3546967738543825,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(Cc3ccncc3F)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016615,<rdkit.Chem.rdchem.Mol object at 0x784ff867d150>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b75a0>,"13-fluoro-5-[(3-fluoropyridin-4-yl)methyl]-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-5-[(3-fluoropyridin-4-yl)methyl]-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799748.0,,,,,,-0.786592194356048,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(Cc3cncnc3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016658,<rdkit.Chem.rdchem.Mol object at 0x784ff867d1c0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7610>,"13-fluoro-8-methyl-5-[(pyrimidin-5-yl)methyl]-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-[(pyrimidin-5-yl)methyl]-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799794.0,,,,,,-0.7781464287622833,COCONUT
CCCNC(=O)N1CC2Oc3cc(F)ccc3C(=O)N(C)C2C1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016685,<rdkit.Chem.rdchem.Mol object at 0x784ff867d230>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7680>,"13-fluoro-8-methyl-9-oxo-N-propyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide","13-fluoro-8-methyl-9-oxo-N-propyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide",[],,,zincnp,,,162799821.0,,,,,,-0.8946990075950783,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(C(=O)c3ccccc3F)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016704,<rdkit.Chem.rdchem.Mol object at 0x784ff867d2a0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b76f0>,"13-fluoro-5-(2-fluorobenzoyl)-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-5-(2-fluorobenzoyl)-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799840.0,,,,,,-0.8898339829617614,COCONUT
COCC(=O)N1CC2Oc3cc(F)ccc3C(=O)N(C)C2C1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016760,<rdkit.Chem.rdchem.Mol object at 0x784ff867d310>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7760>,"13-fluoro-5-(2-methoxyacetyl)-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-5-(2-methoxyacetyl)-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799894.0,,,,,,-0.5874562024707637,COCONUT
COc1ccc(C(=O)N2CC3Oc4cc(F)ccc4C(=O)N(C)C3C2)cc1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016795,<rdkit.Chem.rdchem.Mol object at 0x784ff867d380>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b77d0>,"13-fluoro-5-(4-methoxybenzoyl)-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-5-(4-methoxybenzoyl)-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162799927.0,,,,,,-0.6053699912497704,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(Cc3ccc4c(c3)OCO4)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0016948,<rdkit.Chem.rdchem.Mol object at 0x784ff867d3f0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7840>,"5-[(2H-1,3-benzodioxol-5-yl)methyl]-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-[(2H-1,3-benzodioxol-5-yl)methyl]-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162800077.0,,,,,,-0.4993750940572666,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(Cc3nccs3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0028193,<rdkit.Chem.rdchem.Mol object at 0x784ff867d460>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b78b0>,"13-fluoro-8-methyl-5-[(1,3-thiazol-2-yl)methyl]-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-[(1,3-thiazol-2-yl)methyl]-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162802920.0,,,,,,-1.1544469714129915,COCONUT
COc1ccc(NC(=O)N2CC3Oc4cc(F)ccc4C(=O)N(C)C3C2)cc1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0029763,<rdkit.Chem.rdchem.Mol object at 0x784ff867d4d0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7920>,"13-fluoro-N-(4-methoxyphenyl)-8-methyl-9-oxo-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide","13-fluoro-N-(4-methoxyphenyl)-8-methyl-9-oxo-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide",[],,,zincnp,,,162803312.0,,,,,,-0.8472158019829211,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(Cc3cccs3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0050809,<rdkit.Chem.rdchem.Mol object at 0x784ff867d540>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7990>,"13-fluoro-8-methyl-5-[(thiophen-2-yl)methyl]-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-[(thiophen-2-yl)methyl]-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162808598.0,,,,,,-1.264081583741861,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(S(=O)(=O)c3cccc(F)c3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0054762,<rdkit.Chem.rdchem.Mol object at 0x784ff867d5b0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7a00>,"13-fluoro-5-(3-fluorobenzenesulfonyl)-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-5-(3-fluorobenzenesulfonyl)-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162809698.0,,,,,,-0.9599175017948073,COCONUT
C=CCNC(=O)N1CC2Oc3cc(F)ccc3C(=O)N(C)C2C1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0066023,<rdkit.Chem.rdchem.Mol object at 0x784ff867d620>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7a70>,"13-fluoro-8-methyl-9-oxo-N-(prop-2-en-1-yl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide","13-fluoro-8-methyl-9-oxo-N-(prop-2-en-1-yl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide",[],,,zincnp,,,162812639.0,,,,,,-0.7731385686903824,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(C3CCC(F)(F)CC3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0067593,<rdkit.Chem.rdchem.Mol object at 0x784ff867d690>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7ae0>,"5-(4,4-difluorocyclohexyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-(4,4-difluorocyclohexyl)-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162813071.0,,,,,,0.028451719395728044,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(C(=O)COc3ccccc3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0073987,<rdkit.Chem.rdchem.Mol object at 0x784ff867d700>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7b50>,"13-fluoro-8-methyl-5-(2-phenoxyacetyl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-(2-phenoxyacetyl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162816624.0,,,,,,-0.7087102775510666,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(Cc3cc(-c4ccccc4)no3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0087993,<rdkit.Chem.rdchem.Mol object at 0x784ff867d770>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7bc0>,"13-fluoro-8-methyl-5-[(3-phenyl-1,2-oxazol-5-yl)methyl]-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-[(3-phenyl-1,2-oxazol-5-yl)methyl]-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162824085.0,,,,,,-1.0541671834085102,COCONUT
CC(=O)N1CC2Oc3cc(F)ccc3C(=O)N(C)C2C1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0111900,<rdkit.Chem.rdchem.Mol object at 0x784ff867d7e0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7c30>,"5-acetyl-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","5-acetyl-13-fluoro-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162849866.0,,,,,,-0.32512283511528983,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(C(=O)Nc3ccc(F)cc3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0143058,<rdkit.Chem.rdchem.Mol object at 0x784ff867d850>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7ca0>,"13-fluoro-N-(4-fluorophenyl)-8-methyl-9-oxo-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide","13-fluoro-N-(4-fluorophenyl)-8-methyl-9-oxo-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide",[],,,zincnp,,,162877655.0,,,,,,-0.8923189724495109,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(Cc3cccc(F)c3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0151112,<rdkit.Chem.rdchem.Mol object at 0x784ff867d8c0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7d10>,"13-fluoro-5-[(3-fluorophenyl)methyl]-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-5-[(3-fluorophenyl)methyl]-8-methyl-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162884823.0,,,,,,-0.8027817682814319,COCONUT
CN1CCC(N2CC3Oc4cc(F)ccc4C(=O)N(C)C3C2)CC1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0172471,<rdkit.Chem.rdchem.Mol object at 0x784ff867d930>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7d80>,"13-fluoro-8-methyl-5-(1-methylpiperidin-4-yl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-(1-methylpiperidin-4-yl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162904155.0,,,,,,-0.2718644102857833,COCONUT
CN1C(=O)c2ccc(F)cc2OC2CN(CCCc3ccccc3)CC21,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0192150,<rdkit.Chem.rdchem.Mol object at 0x784ff867d9a0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7df0>,"13-fluoro-8-methyl-5-(3-phenylpropyl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one","13-fluoro-8-methyl-5-(3-phenylpropyl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-trien-9-one",[],,,zincnp,,,162922561.0,,,,,,-0.4763257510308153,COCONUT
CC(C)NC(=O)N1CC2Oc3cc(F)ccc3C(=O)N(C)C2C1,CN1C(=O)c2ccc(F)cc2O[C@H]2CNC[C@H]21,CNP0192440,<rdkit.Chem.rdchem.Mol object at 0x784ff867da10>,<rdkit.Chem.rdchem.Mol object at 0x784ff86b7e60>,"13-fluoro-8-methyl-9-oxo-N-(propan-2-yl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide","13-fluoro-8-methyl-9-oxo-N-(propan-2-yl)-2-oxa-5,8-diazatricyclo[8.4.0.0³,⁷]tetradeca-1(14),10,12-triene-5-carboxamide",[],,,zincnp,,,162922867.0,,,,,,-0.762530209094839,COCONUT
