CF_FRG,CF_SMILES,COCONUT_SMILES,COCONUT_ID,Substructure_SMILES,Murcko_SMILES,CF_2D_Mol,COCONUT_2D_Mol,Substructure_2D_Mol,Exit_Atom_Numbers,Num_Exit_Atoms,Substructure_Exit_Atoms,PubChem_CID,PubChem_Target_GI,PubChem_Target_Activity_Outcome,PubChem_Target_Potency_in_uM,PubChem_Target_Name,PubChem_Target_EC_Number
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC2=CC=CC=C12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,CNP0022627.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291c5f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294a9d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922978d60>,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92258cd10>,11884006,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1C=C(C2=CC=CC=N2)N=N1,CNP0064842.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291c660>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294aa40>,<rdkit.Chem.rdchem.Mol object at 0x7bc922978dd0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258c810>,11867572,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N)C=C1,CNP0011703.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291c6d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294aab0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922978e40>,[16],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258cd60>,11884331,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC(=O)C1=CC=CC=C1NC(=O)O[C@H]1CO[C@@H]2[C@@H]1OC[C@@H]2NC1=NC=CC(C2=CC=CO2)=N1,CNP0065066.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291c740>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294ab20>,<rdkit.Chem.rdchem.Mol object at 0x7bc922978eb0>,"[0, 18]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258c9f0>,162812381,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)N[C@@H]1CO[C@@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC2=CC=CC=C12,CNP0437665.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291c7b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294ab90>,<rdkit.Chem.rdchem.Mol object at 0x7bc922978f20>,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92258ce50>,163117820,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)(C)C1=CC=NC(N[C@@H]2CO[C@@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)=N1,CNP0439643.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291c820>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294ac00>,<rdkit.Chem.rdchem.Mol object at 0x7bc922978f90>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258ce00>,163121077,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)NC2=CC=CC=C2)C=C1,CNP0247765.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291c890>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294ac70>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979000>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258cef0>,11884158,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=CS2)C=C1,CNP0128014.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291c900>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294ace0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979070>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258cf40>,11884077,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC2=CC=CC=C12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NS(=O)(=O)CC1=CC=CC=C1,CNP0374027.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291c970>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294ad50>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229790e0>,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92258cf90>,11884010,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CCCS(=O)(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=C(OC)C=C1,CNP0030984.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291c9e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294adc0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979150>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258cb80>,11884081,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@H]2CO[C@@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=C3C=CC=CC3=C2)C=C1,CNP0456975.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291ca50>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294ae30>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229791c0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d030>,163148634,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2N=NN=C2SC2CCCC2)=C1,CNP0124687.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291cac0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294aea0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979230>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d080>,,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC2=CC=CC=C12,CNP0011906.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291cb30>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294af10>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229792a0>,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d0d0>,11883999,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC2=CC=CC=C12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCC1=CC=CC=C1,CNP0467160.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291cba0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294af80>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979310>,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92258cdb0>,40480314,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2N=NN=C2C2=CC=C(N(C)C)C=C2)C=C1,CNP0053555.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291cc10>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294aff0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979380>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258cfe0>,11879545,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=CC(C#N)=C3)=N2)C=C1,CNP0048266.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291cc80>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b060>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229793f0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d1c0>,,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC(C(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC=C2)=CC(OC)=C1OC,CNP0345604.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291ccf0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b0d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979460>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d210>,11883330,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1,CNP0265268.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291cd60>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b140>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229794d0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d170>,11884159,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=C3C=CC=CC3=C2)C=C1,CNP0036194.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291cdd0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b1b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979540>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d2b0>,11884168,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=CC3=CC=CN=C23)C=C1,CNP0468407.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291ce40>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b220>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229795b0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d300>,11884107,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(CN[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)=C1,CNP0476312.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291ceb0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b290>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979620>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d350>,,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC2=CC=CC=C12)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1N=NN=C1SC1=CC=CC=C1,CNP0067792.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291cf20>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b300>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979690>,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d3a0>,11886000,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CCNC(=O)N[C@@H]1CO[C@@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=C(OC)C=C1,CNP0470383.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291cf90>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b370>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979700>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d120>,163170100,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)C2CCCCC2)C=C1,CNP0263601.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d000>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b3e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979770>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d440>,40586265,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC(=O)C1=CN([C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(C(C)=O)C=C2)N=N1,CNP0448284.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d070>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b450>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229797e0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d490>,11886664,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC2=CC=C(C3=CC=CC=C3)C=C2)C=C1,CNP0439067.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d0e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b4c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979850>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d4e0>,11884638,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2N=NN=C2C2=CC=C3OCCOC3=C2)=C1,CNP0095882.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d150>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b530>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229798c0>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d530>,11886060,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1,CNP0255318.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d1c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b5a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979930>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d580>,11884110,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC(=O)C1=CC=CC=C1NC(=O)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC1=NC=CC(C(C)(C)C)=N1,CNP0458734.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d230>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b610>,<rdkit.Chem.rdchem.Mol object at 0x7bc9229799a0>,"[0, 18]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d5d0>,11913075,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC=C2)C=C1,CNP0036187.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d2a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b680>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979a10>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d620>,11883343,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CCOC(=O)C1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2N=NN=C2C2=CC=CC=C2)=C1,CNP0465766.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d310>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b6f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979a80>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d3f0>,11886047,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)NC1=CC=C(S(=O)(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC(C(C)=O)=C2)C=C1,CNP0036591.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d380>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b760>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979af0>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d6c0>,11883381,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COCC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC=C1,CNP0188114.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d3f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b7d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979b60>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d710>,11883322,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCC1=CC=CC=C1,CNP0476807.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d460>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b840>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979bd0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258cea0>,40480318,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@H]2CO[C@@H]3[C@@H]2OC[C@@H]3NS(C)(=O)=O)C=C1,CNP0050927.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d4d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b8b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979c40>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d7b0>,162808618,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NS(=O)(=O)C1=CC=CS1,CNP0053050.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d540>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b920>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979cb0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d800>,25044486,167830411,Active,12.5893,atrial natriuretic peptide receptor 1 precursor,
